"PlateType","PlateRows","PlateCols","PlateWells","ScreenType","ScoreType","ScoreReference","SaveDirectory","InputDirectory","SignalStatus","SecondaryMarkerStatus","PositiveControlName","NegativeControlName","Row","Col","Well","Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","B",22,"B22","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","C",22,"C22","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","D",22,"D22","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","E",22,"E22","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","F",22,"F22","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","G",22,"G22","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","H",22,"H22","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","I",22,"I22","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","J",22,"J22","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","K",22,"K22","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","L",22,"L22","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","M",22,"M22","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","N",22,"N22","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","O",22,"O22","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","P",22,"P22",NA
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","A",23,"A23",NA
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","B",23,"B23","DMSO"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","C",23,"C23","DMSO"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","D",23,"D23","DMSO"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","E",23,"E23","DMSO"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","F",23,"F23","DMSO"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","G",23,"G23","DMSO"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","H",23,"H23","DMSO"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","I",23,"I23","DMSO"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","J",23,"J23","DMSO"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","K",23,"K23","DMSO"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","L",23,"L23","DMSO"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","M",23,"M23","DMSO"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","N",23,"N23","DMSO"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","O",23,"O23","DMSO"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","P",23,"P23",NA
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","A",24,"A24",NA
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","B",24,"B24","DMSO"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","C",24,"C24","DMSO"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","D",24,"D24","DMSO"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","E",24,"E24","DMSO"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","F",24,"F24","DMSO"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","G",24,"G24","DMSO"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","H",24,"H24","DMSO"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","I",24,"I24","DMSO"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","J",24,"J24","DMSO"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","K",24,"K24","DMSO"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","L",24,"L24","DMSO"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","M",24,"M24","DMSO"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","N",24,"N24","DMSO"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","O",24,"O24","DMSO"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","P",24,"P24",NA
