ImageNumber,ObjectNumber,FileName_Cell_Mask,FileName_DAPI,FileName_GFP,PathName_Cell_Mask,PathName_DAPI,PathName_GFP,Children_GFP_foci_Count,Number_Object_Number,Parent_Nuclei
232,40,20240708-A19841_K16_s4_w3.TIF,20240708-A19841_K16_s4_w1.TIF,20240708-A19841_K16_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,40,40
232,41,20240708-A19841_K16_s4_w3.TIF,20240708-A19841_K16_s4_w1.TIF,20240708-A19841_K16_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,41,41
232,42,20240708-A19841_K16_s4_w3.TIF,20240708-A19841_K16_s4_w1.TIF,20240708-A19841_K16_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,42,42
232,43,20240708-A19841_K16_s4_w3.TIF,20240708-A19841_K16_s4_w1.TIF,20240708-A19841_K16_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,43,43
232,44,20240708-A19841_K16_s4_w3.TIF,20240708-A19841_K16_s4_w1.TIF,20240708-A19841_K16_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,2,44,44
232,45,20240708-A19841_K16_s4_w3.TIF,20240708-A19841_K16_s4_w1.TIF,20240708-A19841_K16_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,7,45,45
232,46,20240708-A19841_K16_s4_w3.TIF,20240708-A19841_K16_s4_w1.TIF,20240708-A19841_K16_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,46,46
232,47,20240708-A19841_K16_s4_w3.TIF,20240708-A19841_K16_s4_w1.TIF,20240708-A19841_K16_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,19,47,47
232,48,20240708-A19841_K16_s4_w3.TIF,20240708-A19841_K16_s4_w1.TIF,20240708-A19841_K16_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,48,48
232,49,20240708-A19841_K16_s4_w3.TIF,20240708-A19841_K16_s4_w1.TIF,20240708-A19841_K16_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,40,49,49
232,50,20240708-A19841_K16_s4_w3.TIF,20240708-A19841_K16_s4_w1.TIF,20240708-A19841_K16_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,51,50,50
232,51,20240708-A19841_K16_s4_w3.TIF,20240708-A19841_K16_s4_w1.TIF,20240708-A19841_K16_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,51,51
232,52,20240708-A19841_K16_s4_w3.TIF,20240708-A19841_K16_s4_w1.TIF,20240708-A19841_K16_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,52,52
232,53,20240708-A19841_K16_s4_w3.TIF,20240708-A19841_K16_s4_w1.TIF,20240708-A19841_K16_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,53,53
232,54,20240708-A19841_K16_s4_w3.TIF,20240708-A19841_K16_s4_w1.TIF,20240708-A19841_K16_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,54,54
232,55,20240708-A19841_K16_s4_w3.TIF,20240708-A19841_K16_s4_w1.TIF,20240708-A19841_K16_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,25,55,55
232,56,20240708-A19841_K16_s4_w3.TIF,20240708-A19841_K16_s4_w1.TIF,20240708-A19841_K16_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,3,56,56
232,57,20240708-A19841_K16_s4_w3.TIF,20240708-A19841_K16_s4_w1.TIF,20240708-A19841_K16_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,2,57,57
232,58,20240708-A19841_K16_s4_w3.TIF,20240708-A19841_K16_s4_w1.TIF,20240708-A19841_K16_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,4,58,58
232,59,20240708-A19841_K16_s4_w3.TIF,20240708-A19841_K16_s4_w1.TIF,20240708-A19841_K16_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,5,59,59
232,60,20240708-A19841_K16_s4_w3.TIF,20240708-A19841_K16_s4_w1.TIF,20240708-A19841_K16_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,24,60,60
232,61,20240708-A19841_K16_s4_w3.TIF,20240708-A19841_K16_s4_w1.TIF,20240708-A19841_K16_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,13,61,61
232,62,20240708-A19841_K16_s4_w3.TIF,20240708-A19841_K16_s4_w1.TIF,20240708-A19841_K16_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,4,62,62
232,63,20240708-A19841_K16_s4_w3.TIF,20240708-A19841_K16_s4_w1.TIF,20240708-A19841_K16_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,4,63,63
232,64,20240708-A19841_K16_s4_w3.TIF,20240708-A19841_K16_s4_w1.TIF,20240708-A19841_K16_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,32,64,64
232,65,20240708-A19841_K16_s4_w3.TIF,20240708-A19841_K16_s4_w1.TIF,20240708-A19841_K16_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,1,65,65
232,66,20240708-A19841_K16_s4_w3.TIF,20240708-A19841_K16_s4_w1.TIF,20240708-A19841_K16_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,9,66,66
232,67,20240708-A19841_K16_s4_w3.TIF,20240708-A19841_K16_s4_w1.TIF,20240708-A19841_K16_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,19,67,67
232,68,20240708-A19841_K16_s4_w3.TIF,20240708-A19841_K16_s4_w1.TIF,20240708-A19841_K16_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,20,68,68
232,69,20240708-A19841_K16_s4_w3.TIF,20240708-A19841_K16_s4_w1.TIF,20240708-A19841_K16_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,35,69,69
232,70,20240708-A19841_K16_s4_w3.TIF,20240708-A19841_K16_s4_w1.TIF,20240708-A19841_K16_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,70,70
232,71,20240708-A19841_K16_s4_w3.TIF,20240708-A19841_K16_s4_w1.TIF,20240708-A19841_K16_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,15,71,71
232,72,20240708-A19841_K16_s4_w3.TIF,20240708-A19841_K16_s4_w1.TIF,20240708-A19841_K16_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,72,72
232,73,20240708-A19841_K16_s4_w3.TIF,20240708-A19841_K16_s4_w1.TIF,20240708-A19841_K16_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,26,73,73
232,74,20240708-A19841_K16_s4_w3.TIF,20240708-A19841_K16_s4_w1.TIF,20240708-A19841_K16_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,17,74,74
232,75,20240708-A19841_K16_s4_w3.TIF,20240708-A19841_K16_s4_w1.TIF,20240708-A19841_K16_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,21,75,75
232,76,20240708-A19841_K16_s4_w3.TIF,20240708-A19841_K16_s4_w1.TIF,20240708-A19841_K16_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,44,76,76
232,77,20240708-A19841_K16_s4_w3.TIF,20240708-A19841_K16_s4_w1.TIF,20240708-A19841_K16_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,11,77,77
232,78,20240708-A19841_K16_s4_w3.TIF,20240708-A19841_K16_s4_w1.TIF,20240708-A19841_K16_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,23,78,78
232,79,20240708-A19841_K16_s4_w3.TIF,20240708-A19841_K16_s4_w1.TIF,20240708-A19841_K16_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,3,79,79
232,80,20240708-A19841_K16_s4_w3.TIF,20240708-A19841_K16_s4_w1.TIF,20240708-A19841_K16_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,46,80,80
232,81,20240708-A19841_K16_s4_w3.TIF,20240708-A19841_K16_s4_w1.TIF,20240708-A19841_K16_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,28,81,81
232,82,20240708-A19841_K16_s4_w3.TIF,20240708-A19841_K16_s4_w1.TIF,20240708-A19841_K16_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,39,82,82
232,83,20240708-A19841_K16_s4_w3.TIF,20240708-A19841_K16_s4_w1.TIF,20240708-A19841_K16_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,23,83,83
232,84,20240708-A19841_K16_s4_w3.TIF,20240708-A19841_K16_s4_w1.TIF,20240708-A19841_K16_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,84,84
232,85,20240708-A19841_K16_s4_w3.TIF,20240708-A19841_K16_s4_w1.TIF,20240708-A19841_K16_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,18,85,85
232,86,20240708-A19841_K16_s4_w3.TIF,20240708-A19841_K16_s4_w1.TIF,20240708-A19841_K16_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,32,86,86
232,87,20240708-A19841_K16_s4_w3.TIF,20240708-A19841_K16_s4_w1.TIF,20240708-A19841_K16_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,25,87,87
232,88,20240708-A19841_K16_s4_w3.TIF,20240708-A19841_K16_s4_w1.TIF,20240708-A19841_K16_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,2,88,88
232,89,20240708-A19841_K16_s4_w3.TIF,20240708-A19841_K16_s4_w1.TIF,20240708-A19841_K16_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,36,89,89
232,90,20240708-A19841_K16_s4_w3.TIF,20240708-A19841_K16_s4_w1.TIF,20240708-A19841_K16_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,17,90,90
232,91,20240708-A19841_K16_s4_w3.TIF,20240708-A19841_K16_s4_w1.TIF,20240708-A19841_K16_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,6,91,91
232,92,20240708-A19841_K16_s4_w3.TIF,20240708-A19841_K16_s4_w1.TIF,20240708-A19841_K16_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,24,92,92
232,93,20240708-A19841_K16_s4_w3.TIF,20240708-A19841_K16_s4_w1.TIF,20240708-A19841_K16_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,20,93,93
232,94,20240708-A19841_K16_s4_w3.TIF,20240708-A19841_K16_s4_w1.TIF,20240708-A19841_K16_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,2,94,94
232,95,20240708-A19841_K16_s4_w3.TIF,20240708-A19841_K16_s4_w1.TIF,20240708-A19841_K16_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,15,95,95
232,96,20240708-A19841_K16_s4_w3.TIF,20240708-A19841_K16_s4_w1.TIF,20240708-A19841_K16_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,10,96,96
232,97,20240708-A19841_K16_s4_w3.TIF,20240708-A19841_K16_s4_w1.TIF,20240708-A19841_K16_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,97,97
232,98,20240708-A19841_K16_s4_w3.TIF,20240708-A19841_K16_s4_w1.TIF,20240708-A19841_K16_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,25,98,98
232,99,20240708-A19841_K16_s4_w3.TIF,20240708-A19841_K16_s4_w1.TIF,20240708-A19841_K16_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,99,99
232,100,20240708-A19841_K16_s4_w3.TIF,20240708-A19841_K16_s4_w1.TIF,20240708-A19841_K16_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,56,100,100
232,101,20240708-A19841_K16_s4_w3.TIF,20240708-A19841_K16_s4_w1.TIF,20240708-A19841_K16_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,101,101
232,102,20240708-A19841_K16_s4_w3.TIF,20240708-A19841_K16_s4_w1.TIF,20240708-A19841_K16_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,102,102
232,103,20240708-A19841_K16_s4_w3.TIF,20240708-A19841_K16_s4_w1.TIF,20240708-A19841_K16_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,103,103
232,104,20240708-A19841_K16_s4_w3.TIF,20240708-A19841_K16_s4_w1.TIF,20240708-A19841_K16_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,1,104,104
232,105,20240708-A19841_K16_s4_w3.TIF,20240708-A19841_K16_s4_w1.TIF,20240708-A19841_K16_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,105,105
233,1,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,3,1,1
233,2,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,12,2,2
233,3,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,37,3,3
233,4,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,1,4,4
233,5,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,5,5
233,6,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,48,6,6
233,7,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,7,7
233,8,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,25,8,8
233,9,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,37,9,9
233,10,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,56,10,10
233,11,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,46,11,11
233,12,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,12,12
233,13,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,23,13,13
233,14,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,25,14,14
233,15,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,8,15,15
233,16,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,10,16,16
