ImageNumber,ObjectNumber,FileName_GFP,Children_GFP_foci_Count
203,79,20240708-A19841_J11_s4_w2.TIF,30
203,80,20240708-A19841_J11_s4_w2.TIF,0
203,81,20240708-A19841_J11_s4_w2.TIF,43
203,82,20240708-A19841_J11_s4_w2.TIF,54
203,83,20240708-A19841_J11_s4_w2.TIF,5
203,84,20240708-A19841_J11_s4_w2.TIF,22
203,85,20240708-A19841_J11_s4_w2.TIF,33
203,86,20240708-A19841_J11_s4_w2.TIF,0
203,87,20240708-A19841_J11_s4_w2.TIF,33
203,88,20240708-A19841_J11_s4_w2.TIF,29
203,89,20240708-A19841_J11_s4_w2.TIF,0
203,90,20240708-A19841_J11_s4_w2.TIF,0
203,91,20240708-A19841_J11_s4_w2.TIF,29
203,92,20240708-A19841_J11_s4_w2.TIF,6
203,93,20240708-A19841_J11_s4_w2.TIF,5
203,94,20240708-A19841_J11_s4_w2.TIF,31
203,95,20240708-A19841_J11_s4_w2.TIF,8
203,96,20240708-A19841_J11_s4_w2.TIF,11
203,97,20240708-A19841_J11_s4_w2.TIF,7
203,98,20240708-A19841_J11_s4_w2.TIF,27
203,99,20240708-A19841_J11_s4_w2.TIF,0
203,100,20240708-A19841_J11_s4_w2.TIF,0
203,101,20240708-A19841_J11_s4_w2.TIF,23
203,102,20240708-A19841_J11_s4_w2.TIF,2
203,103,20240708-A19841_J11_s4_w2.TIF,30
204,1,20240708-A19841_J12_s4_w2.TIF,33
204,2,20240708-A19841_J12_s4_w2.TIF,17
204,3,20240708-A19841_J12_s4_w2.TIF,5
204,4,20240708-A19841_J12_s4_w2.TIF,14
204,5,20240708-A19841_J12_s4_w2.TIF,21
204,6,20240708-A19841_J12_s4_w2.TIF,11
204,7,20240708-A19841_J12_s4_w2.TIF,9
204,8,20240708-A19841_J12_s4_w2.TIF,15
204,9,20240708-A19841_J12_s4_w2.TIF,15
204,10,20240708-A19841_J12_s4_w2.TIF,9
204,11,20240708-A19841_J12_s4_w2.TIF,16
204,12,20240708-A19841_J12_s4_w2.TIF,44
204,13,20240708-A19841_J12_s4_w2.TIF,18
204,14,20240708-A19841_J12_s4_w2.TIF,14
204,15,20240708-A19841_J12_s4_w2.TIF,17
204,16,20240708-A19841_J12_s4_w2.TIF,58
204,17,20240708-A19841_J12_s4_w2.TIF,0
204,18,20240708-A19841_J12_s4_w2.TIF,45
204,19,20240708-A19841_J12_s4_w2.TIF,35
204,20,20240708-A19841_J12_s4_w2.TIF,0
204,21,20240708-A19841_J12_s4_w2.TIF,21
204,22,20240708-A19841_J12_s4_w2.TIF,15
204,23,20240708-A19841_J12_s4_w2.TIF,0
204,24,20240708-A19841_J12_s4_w2.TIF,35
204,25,20240708-A19841_J12_s4_w2.TIF,53
204,26,20240708-A19841_J12_s4_w2.TIF,27
204,27,20240708-A19841_J12_s4_w2.TIF,4
204,28,20240708-A19841_J12_s4_w2.TIF,42
204,29,20240708-A19841_J12_s4_w2.TIF,40
204,30,20240708-A19841_J12_s4_w2.TIF,14
204,31,20240708-A19841_J12_s4_w2.TIF,1
204,32,20240708-A19841_J12_s4_w2.TIF,0
204,33,20240708-A19841_J12_s4_w2.TIF,0
204,34,20240708-A19841_J12_s4_w2.TIF,14
204,35,20240708-A19841_J12_s4_w2.TIF,0
204,36,20240708-A19841_J12_s4_w2.TIF,51
204,37,20240708-A19841_J12_s4_w2.TIF,19
204,38,20240708-A19841_J12_s4_w2.TIF,23
204,39,20240708-A19841_J12_s4_w2.TIF,0
204,40,20240708-A19841_J12_s4_w2.TIF,29
204,41,20240708-A19841_J12_s4_w2.TIF,25
204,42,20240708-A19841_J12_s4_w2.TIF,16
204,43,20240708-A19841_J12_s4_w2.TIF,0
204,44,20240708-A19841_J12_s4_w2.TIF,0
204,45,20240708-A19841_J12_s4_w2.TIF,19
204,46,20240708-A19841_J12_s4_w2.TIF,20
204,47,20240708-A19841_J12_s4_w2.TIF,0
204,48,20240708-A19841_J12_s4_w2.TIF,0
204,49,20240708-A19841_J12_s4_w2.TIF,10
204,50,20240708-A19841_J12_s4_w2.TIF,5
204,51,20240708-A19841_J12_s4_w2.TIF,0
204,52,20240708-A19841_J12_s4_w2.TIF,9
204,53,20240708-A19841_J12_s4_w2.TIF,4
204,54,20240708-A19841_J12_s4_w2.TIF,0
204,55,20240708-A19841_J12_s4_w2.TIF,30
204,56,20240708-A19841_J12_s4_w2.TIF,0
204,57,20240708-A19841_J12_s4_w2.TIF,0
204,58,20240708-A19841_J12_s4_w2.TIF,14
204,59,20240708-A19841_J12_s4_w2.TIF,22
204,60,20240708-A19841_J12_s4_w2.TIF,0
204,61,20240708-A19841_J12_s4_w2.TIF,29
204,62,20240708-A19841_J12_s4_w2.TIF,2
204,63,20240708-A19841_J12_s4_w2.TIF,0
204,64,20240708-A19841_J12_s4_w2.TIF,20
204,65,20240708-A19841_J12_s4_w2.TIF,57
204,66,20240708-A19841_J12_s4_w2.TIF,38
204,67,20240708-A19841_J12_s4_w2.TIF,0
204,68,20240708-A19841_J12_s4_w2.TIF,7
204,69,20240708-A19841_J12_s4_w2.TIF,17
204,70,20240708-A19841_J12_s4_w2.TIF,0
204,71,20240708-A19841_J12_s4_w2.TIF,0
204,72,20240708-A19841_J12_s4_w2.TIF,0
204,73,20240708-A19841_J12_s4_w2.TIF,0
204,74,20240708-A19841_J12_s4_w2.TIF,15
204,75,20240708-A19841_J12_s4_w2.TIF,17
204,76,20240708-A19841_J12_s4_w2.TIF,0
204,77,20240708-A19841_J12_s4_w2.TIF,0
204,78,20240708-A19841_J12_s4_w2.TIF,13
204,79,20240708-A19841_J12_s4_w2.TIF,0
204,80,20240708-A19841_J12_s4_w2.TIF,13
204,81,20240708-A19841_J12_s4_w2.TIF,0
204,82,20240708-A19841_J12_s4_w2.TIF,75
204,83,20240708-A19841_J12_s4_w2.TIF,2
204,84,20240708-A19841_J12_s4_w2.TIF,40
204,85,20240708-A19841_J12_s4_w2.TIF,58
204,86,20240708-A19841_J12_s4_w2.TIF,8
204,87,20240708-A19841_J12_s4_w2.TIF,0
204,88,20240708-A19841_J12_s4_w2.TIF,0
204,89,20240708-A19841_J12_s4_w2.TIF,27
204,90,20240708-A19841_J12_s4_w2.TIF,85
204,91,20240708-A19841_J12_s4_w2.TIF,0
204,92,20240708-A19841_J12_s4_w2.TIF,81
205,1,20240708-A19841_J13_s4_w2.TIF,24
205,2,20240708-A19841_J13_s4_w2.TIF,1
205,3,20240708-A19841_J13_s4_w2.TIF,0
205,4,20240708-A19841_J13_s4_w2.TIF,1
205,5,20240708-A19841_J13_s4_w2.TIF,1
205,6,20240708-A19841_J13_s4_w2.TIF,24
205,7,20240708-A19841_J13_s4_w2.TIF,0
205,8,20240708-A19841_J13_s4_w2.TIF,35
205,9,20240708-A19841_J13_s4_w2.TIF,0
205,10,20240708-A19841_J13_s4_w2.TIF,8
205,11,20240708-A19841_J13_s4_w2.TIF,12
205,12,20240708-A19841_J13_s4_w2.TIF,41
205,13,20240708-A19841_J13_s4_w2.TIF,8
205,14,20240708-A19841_J13_s4_w2.TIF,39
205,15,20240708-A19841_J13_s4_w2.TIF,1
205,16,20240708-A19841_J13_s4_w2.TIF,0
205,17,20240708-A19841_J13_s4_w2.TIF,31
205,18,20240708-A19841_J13_s4_w2.TIF,33
205,19,20240708-A19841_J13_s4_w2.TIF,60
205,20,20240708-A19841_J13_s4_w2.TIF,70
205,21,20240708-A19841_J13_s4_w2.TIF,0
205,22,20240708-A19841_J13_s4_w2.TIF,0
205,23,20240708-A19841_J13_s4_w2.TIF,53
205,24,20240708-A19841_J13_s4_w2.TIF,28
205,25,20240708-A19841_J13_s4_w2.TIF,48
205,26,20240708-A19841_J13_s4_w2.TIF,0
205,27,20240708-A19841_J13_s4_w2.TIF,0
205,28,20240708-A19841_J13_s4_w2.TIF,0
205,29,20240708-A19841_J13_s4_w2.TIF,54
205,30,20240708-A19841_J13_s4_w2.TIF,37
205,31,20240708-A19841_J13_s4_w2.TIF,13
205,32,20240708-A19841_J13_s4_w2.TIF,0
205,33,20240708-A19841_J13_s4_w2.TIF,44
205,34,20240708-A19841_J13_s4_w2.TIF,7
205,35,20240708-A19841_J13_s4_w2.TIF,0
205,36,20240708-A19841_J13_s4_w2.TIF,59
205,37,20240708-A19841_J13_s4_w2.TIF,9
205,38,20240708-A19841_J13_s4_w2.TIF,22
205,39,20240708-A19841_J13_s4_w2.TIF,0
205,40,20240708-A19841_J13_s4_w2.TIF,42
205,41,20240708-A19841_J13_s4_w2.TIF,7
205,42,20240708-A19841_J13_s4_w2.TIF,0
205,43,20240708-A19841_J13_s4_w2.TIF,12
205,44,20240708-A19841_J13_s4_w2.TIF,24
205,45,20240708-A19841_J13_s4_w2.TIF,52
205,46,20240708-A19841_J13_s4_w2.TIF,0
205,47,20240708-A19841_J13_s4_w2.TIF,11
205,48,20240708-A19841_J13_s4_w2.TIF,0
205,49,20240708-A19841_J13_s4_w2.TIF,0
205,50,20240708-A19841_J13_s4_w2.TIF,10
205,51,20240708-A19841_J13_s4_w2.TIF,52
205,52,20240708-A19841_J13_s4_w2.TIF,52
205,53,20240708-A19841_J13_s4_w2.TIF,9
205,54,20240708-A19841_J13_s4_w2.TIF,57
205,55,20240708-A19841_J13_s4_w2.TIF,0
205,56,20240708-A19841_J13_s4_w2.TIF,0
205,57,20240708-A19841_J13_s4_w2.TIF,4
205,58,20240708-A19841_J13_s4_w2.TIF,26
205,59,20240708-A19841_J13_s4_w2.TIF,63
205,60,20240708-A19841_J13_s4_w2.TIF,50
205,61,20240708-A19841_J13_s4_w2.TIF,0
205,62,20240708-A19841_J13_s4_w2.TIF,0
205,63,20240708-A19841_J13_s4_w2.TIF,0
205,64,20240708-A19841_J13_s4_w2.TIF,4
205,65,20240708-A19841_J13_s4_w2.TIF,2
205,66,20240708-A19841_J13_s4_w2.TIF,1
205,67,20240708-A19841_J13_s4_w2.TIF,22
205,68,20240708-A19841_J13_s4_w2.TIF,24
205,69,20240708-A19841_J13_s4_w2.TIF,8
205,70,20240708-A19841_J13_s4_w2.TIF,48
205,71,20240708-A19841_J13_s4_w2.TIF,19
205,72,20240708-A19841_J13_s4_w2.TIF,23
205,73,20240708-A19841_J13_s4_w2.TIF,0
205,74,20240708-A19841_J13_s4_w2.TIF,8
205,75,20240708-A19841_J13_s4_w2.TIF,62
205,76,20240708-A19841_J13_s4_w2.TIF,7
205,77,20240708-A19841_J13_s4_w2.TIF,17
205,78,20240708-A19841_J13_s4_w2.TIF,21
205,79,20240708-A19841_J13_s4_w2.TIF,3
205,80,20240708-A19841_J13_s4_w2.TIF,12
205,81,20240708-A19841_J13_s4_w2.TIF,16
205,82,20240708-A19841_J13_s4_w2.TIF,55
205,83,20240708-A19841_J13_s4_w2.TIF,42
205,84,20240708-A19841_J13_s4_w2.TIF,8
205,85,20240708-A19841_J13_s4_w2.TIF,12
205,86,20240708-A19841_J13_s4_w2.TIF,16
205,87,20240708-A19841_J13_s4_w2.TIF,49
205,88,20240708-A19841_J13_s4_w2.TIF,0
205,89,20240708-A19841_J13_s4_w2.TIF,22
205,90,20240708-A19841_J13_s4_w2.TIF,9
205,91,20240708-A19841_J13_s4_w2.TIF,16
205,92,20240708-A19841_J13_s4_w2.TIF,7
205,93,20240708-A19841_J13_s4_w2.TIF,17
205,94,20240708-A19841_J13_s4_w2.TIF,23
205,95,20240708-A19841_J13_s4_w2.TIF,9
205,96,20240708-A19841_J13_s4_w2.TIF,1
205,97,20240708-A19841_J13_s4_w2.TIF,6
205,98,20240708-A19841_J13_s4_w2.TIF,34
205,99,20240708-A19841_J13_s4_w2.TIF,0
205,100,20240708-A19841_J13_s4_w2.TIF,24
205,101,20240708-A19841_J13_s4_w2.TIF,0
205,102,20240708-A19841_J13_s4_w2.TIF,37
205,103,20240708-A19841_J13_s4_w2.TIF,44
205,104,20240708-A19841_J13_s4_w2.TIF,1
206,1,20240708-A19841_J14_s4_w2.TIF,40
206,2,20240708-A19841_J14_s4_w2.TIF,33
206,3,20240708-A19841_J14_s4_w2.TIF,54
206,4,20240708-A19841_J14_s4_w2.TIF,75
206,5,20240708-A19841_J14_s4_w2.TIF,45
206,6,20240708-A19841_J14_s4_w2.TIF,0
206,7,20240708-A19841_J14_s4_w2.TIF,8
206,8,20240708-A19841_J14_s4_w2.TIF,3
206,9,20240708-A19841_J14_s4_w2.TIF,10
206,10,20240708-A19841_J14_s4_w2.TIF,45
206,11,20240708-A19841_J14_s4_w2.TIF,0
206,12,20240708-A19841_J14_s4_w2.TIF,0
206,13,20240708-A19841_J14_s4_w2.TIF,25
206,14,20240708-A19841_J14_s4_w2.TIF,39
206,15,20240708-A19841_J14_s4_w2.TIF,51
206,16,20240708-A19841_J14_s4_w2.TIF,0
206,17,20240708-A19841_J14_s4_w2.TIF,53
206,18,20240708-A19841_J14_s4_w2.TIF,1
206,19,20240708-A19841_J14_s4_w2.TIF,24
206,20,20240708-A19841_J14_s4_w2.TIF,43
206,21,20240708-A19841_J14_s4_w2.TIF,0
206,22,20240708-A19841_J14_s4_w2.TIF,1
206,23,20240708-A19841_J14_s4_w2.TIF,2
206,24,20240708-A19841_J14_s4_w2.TIF,0
206,25,20240708-A19841_J14_s4_w2.TIF,25
206,26,20240708-A19841_J14_s4_w2.TIF,6
206,27,20240708-A19841_J14_s4_w2.TIF,42
206,28,20240708-A19841_J14_s4_w2.TIF,2
206,29,20240708-A19841_J14_s4_w2.TIF,90
206,30,20240708-A19841_J14_s4_w2.TIF,0
206,31,20240708-A19841_J14_s4_w2.TIF,77
206,32,20240708-A19841_J14_s4_w2.TIF,0
206,33,20240708-A19841_J14_s4_w2.TIF,73
206,34,20240708-A19841_J14_s4_w2.TIF,0
206,35,20240708-A19841_J14_s4_w2.TIF,4
206,36,20240708-A19841_J14_s4_w2.TIF,24
206,37,20240708-A19841_J14_s4_w2.TIF,83
206,38,20240708-A19841_J14_s4_w2.TIF,9
206,39,20240708-A19841_J14_s4_w2.TIF,6
206,40,20240708-A19841_J14_s4_w2.TIF,8
206,41,20240708-A19841_J14_s4_w2.TIF,10
206,42,20240708-A19841_J14_s4_w2.TIF,25
206,43,20240708-A19841_J14_s4_w2.TIF,7
206,44,20240708-A19841_J14_s4_w2.TIF,2
206,45,20240708-A19841_J14_s4_w2.TIF,74
206,46,20240708-A19841_J14_s4_w2.TIF,0
206,47,20240708-A19841_J14_s4_w2.TIF,28
206,48,20240708-A19841_J14_s4_w2.TIF,5
206,49,20240708-A19841_J14_s4_w2.TIF,60
206,50,20240708-A19841_J14_s4_w2.TIF,22
206,51,20240708-A19841_J14_s4_w2.TIF,9
206,52,20240708-A19841_J14_s4_w2.TIF,35
206,53,20240708-A19841_J14_s4_w2.TIF,2
206,54,20240708-A19841_J14_s4_w2.TIF,18
206,55,20240708-A19841_J14_s4_w2.TIF,75
206,56,20240708-A19841_J14_s4_w2.TIF,105
206,57,20240708-A19841_J14_s4_w2.TIF,22
206,58,20240708-A19841_J14_s4_w2.TIF,3
206,59,20240708-A19841_J14_s4_w2.TIF,2
206,60,20240708-A19841_J14_s4_w2.TIF,32
206,61,20240708-A19841_J14_s4_w2.TIF,24
206,62,20240708-A19841_J14_s4_w2.TIF,18
206,63,20240708-A19841_J14_s4_w2.TIF,0
206,64,20240708-A19841_J14_s4_w2.TIF,45
206,65,20240708-A19841_J14_s4_w2.TIF,15
206,66,20240708-A19841_J14_s4_w2.TIF,62
206,67,20240708-A19841_J14_s4_w2.TIF,20
206,68,20240708-A19841_J14_s4_w2.TIF,22
206,69,20240708-A19841_J14_s4_w2.TIF,13
206,70,20240708-A19841_J14_s4_w2.TIF,14
206,71,20240708-A19841_J14_s4_w2.TIF,21
206,72,20240708-A19841_J14_s4_w2.TIF,20
206,73,20240708-A19841_J14_s4_w2.TIF,12
206,74,20240708-A19841_J14_s4_w2.TIF,49
206,75,20240708-A19841_J14_s4_w2.TIF,22
206,76,20240708-A19841_J14_s4_w2.TIF,6
206,77,20240708-A19841_J14_s4_w2.TIF,24
206,78,20240708-A19841_J14_s4_w2.TIF,45
206,79,20240708-A19841_J14_s4_w2.TIF,0
206,80,20240708-A19841_J14_s4_w2.TIF,68
206,81,20240708-A19841_J14_s4_w2.TIF,40
206,82,20240708-A19841_J14_s4_w2.TIF,11
206,83,20240708-A19841_J14_s4_w2.TIF,9
206,84,20240708-A19841_J14_s4_w2.TIF,0
206,85,20240708-A19841_J14_s4_w2.TIF,36
206,86,20240708-A19841_J14_s4_w2.TIF,64
206,87,20240708-A19841_J14_s4_w2.TIF,1
206,88,20240708-A19841_J14_s4_w2.TIF,0
206,89,20240708-A19841_J14_s4_w2.TIF,33
206,90,20240708-A19841_J14_s4_w2.TIF,46
206,91,20240708-A19841_J14_s4_w2.TIF,0
206,92,20240708-A19841_J14_s4_w2.TIF,16
206,93,20240708-A19841_J14_s4_w2.TIF,12
206,94,20240708-A19841_J14_s4_w2.TIF,0
206,95,20240708-A19841_J14_s4_w2.TIF,4
206,96,20240708-A19841_J14_s4_w2.TIF,48
206,97,20240708-A19841_J14_s4_w2.TIF,0
206,98,20240708-A19841_J14_s4_w2.TIF,1
206,99,20240708-A19841_J14_s4_w2.TIF,1
206,100,20240708-A19841_J14_s4_w2.TIF,0
206,101,20240708-A19841_J14_s4_w2.TIF,0
206,102,20240708-A19841_J14_s4_w2.TIF,0
206,103,20240708-A19841_J14_s4_w2.TIF,27
206,104,20240708-A19841_J14_s4_w2.TIF,11
206,105,20240708-A19841_J14_s4_w2.TIF,8
206,106,20240708-A19841_J14_s4_w2.TIF,28
206,107,20240708-A19841_J14_s4_w2.TIF,31
206,108,20240708-A19841_J14_s4_w2.TIF,26
206,109,20240708-A19841_J14_s4_w2.TIF,38
206,110,20240708-A19841_J14_s4_w2.TIF,32
207,1,20240708-A19841_J15_s4_w2.TIF,0
207,2,20240708-A19841_J15_s4_w2.TIF,0
207,3,20240708-A19841_J15_s4_w2.TIF,64
207,4,20240708-A19841_J15_s4_w2.TIF,3
207,5,20240708-A19841_J15_s4_w2.TIF,15
207,6,20240708-A19841_J15_s4_w2.TIF,0
207,7,20240708-A19841_J15_s4_w2.TIF,24
207,8,20240708-A19841_J15_s4_w2.TIF,59
207,9,20240708-A19841_J15_s4_w2.TIF,22
207,10,20240708-A19841_J15_s4_w2.TIF,0
207,11,20240708-A19841_J15_s4_w2.TIF,37
207,12,20240708-A19841_J15_s4_w2.TIF,73
207,13,20240708-A19841_J15_s4_w2.TIF,18
207,14,20240708-A19841_J15_s4_w2.TIF,0
207,15,20240708-A19841_J15_s4_w2.TIF,0
207,16,20240708-A19841_J15_s4_w2.TIF,0
207,17,20240708-A19841_J15_s4_w2.TIF,45
207,18,20240708-A19841_J15_s4_w2.TIF,0
207,19,20240708-A19841_J15_s4_w2.TIF,26
207,20,20240708-A19841_J15_s4_w2.TIF,41
207,21,20240708-A19841_J15_s4_w2.TIF,0
207,22,20240708-A19841_J15_s4_w2.TIF,18
207,23,20240708-A19841_J15_s4_w2.TIF,11
207,24,20240708-A19841_J15_s4_w2.TIF,70
207,25,20240708-A19841_J15_s4_w2.TIF,18
207,26,20240708-A19841_J15_s4_w2.TIF,31
207,27,20240708-A19841_J15_s4_w2.TIF,20
207,28,20240708-A19841_J15_s4_w2.TIF,29
207,29,20240708-A19841_J15_s4_w2.TIF,34
207,30,20240708-A19841_J15_s4_w2.TIF,48
207,31,20240708-A19841_J15_s4_w2.TIF,1
207,32,20240708-A19841_J15_s4_w2.TIF,68
207,33,20240708-A19841_J15_s4_w2.TIF,52
207,34,20240708-A19841_J15_s4_w2.TIF,34
207,35,20240708-A19841_J15_s4_w2.TIF,31
207,36,20240708-A19841_J15_s4_w2.TIF,0
207,37,20240708-A19841_J15_s4_w2.TIF,7
207,38,20240708-A19841_J15_s4_w2.TIF,9
207,39,20240708-A19841_J15_s4_w2.TIF,19
207,40,20240708-A19841_J15_s4_w2.TIF,30
207,41,20240708-A19841_J15_s4_w2.TIF,30
207,42,20240708-A19841_J15_s4_w2.TIF,56
207,43,20240708-A19841_J15_s4_w2.TIF,0
207,44,20240708-A19841_J15_s4_w2.TIF,35
207,45,20240708-A19841_J15_s4_w2.TIF,0
207,46,20240708-A19841_J15_s4_w2.TIF,48
207,47,20240708-A19841_J15_s4_w2.TIF,0
207,48,20240708-A19841_J15_s4_w2.TIF,43
207,49,20240708-A19841_J15_s4_w2.TIF,0
207,50,20240708-A19841_J15_s4_w2.TIF,0
207,51,20240708-A19841_J15_s4_w2.TIF,53
207,52,20240708-A19841_J15_s4_w2.TIF,74
207,53,20240708-A19841_J15_s4_w2.TIF,46
207,54,20240708-A19841_J15_s4_w2.TIF,11
207,55,20240708-A19841_J15_s4_w2.TIF,12
207,56,20240708-A19841_J15_s4_w2.TIF,14
207,57,20240708-A19841_J15_s4_w2.TIF,67
207,58,20240708-A19841_J15_s4_w2.TIF,0
207,59,20240708-A19841_J15_s4_w2.TIF,1
207,60,20240708-A19841_J15_s4_w2.TIF,8
207,61,20240708-A19841_J15_s4_w2.TIF,3
207,62,20240708-A19841_J15_s4_w2.TIF,0
207,63,20240708-A19841_J15_s4_w2.TIF,47
207,64,20240708-A19841_J15_s4_w2.TIF,55
207,65,20240708-A19841_J15_s4_w2.TIF,20
207,66,20240708-A19841_J15_s4_w2.TIF,2
207,67,20240708-A19841_J15_s4_w2.TIF,46
207,68,20240708-A19841_J15_s4_w2.TIF,30
207,69,20240708-A19841_J15_s4_w2.TIF,0
207,70,20240708-A19841_J15_s4_w2.TIF,0
207,71,20240708-A19841_J15_s4_w2.TIF,21
207,72,20240708-A19841_J15_s4_w2.TIF,0
207,73,20240708-A19841_J15_s4_w2.TIF,32
207,74,20240708-A19841_J15_s4_w2.TIF,44
207,75,20240708-A19841_J15_s4_w2.TIF,69
207,76,20240708-A19841_J15_s4_w2.TIF,9
207,77,20240708-A19841_J15_s4_w2.TIF,78
207,78,20240708-A19841_J15_s4_w2.TIF,21
207,79,20240708-A19841_J15_s4_w2.TIF,32
207,80,20240708-A19841_J15_s4_w2.TIF,29
207,81,20240708-A19841_J15_s4_w2.TIF,0
207,82,20240708-A19841_J15_s4_w2.TIF,45
207,83,20240708-A19841_J15_s4_w2.TIF,0
207,84,20240708-A19841_J15_s4_w2.TIF,99
207,85,20240708-A19841_J15_s4_w2.TIF,13
207,86,20240708-A19841_J15_s4_w2.TIF,9
207,87,20240708-A19841_J15_s4_w2.TIF,8
207,88,20240708-A19841_J15_s4_w2.TIF,27
207,89,20240708-A19841_J15_s4_w2.TIF,33
207,90,20240708-A19841_J15_s4_w2.TIF,20
207,91,20240708-A19841_J15_s4_w2.TIF,0
207,92,20240708-A19841_J15_s4_w2.TIF,2
207,93,20240708-A19841_J15_s4_w2.TIF,13
207,94,20240708-A19841_J15_s4_w2.TIF,0
207,95,20240708-A19841_J15_s4_w2.TIF,0
207,96,20240708-A19841_J15_s4_w2.TIF,10
207,97,20240708-A19841_J15_s4_w2.TIF,13
207,98,20240708-A19841_J15_s4_w2.TIF,13
207,99,20240708-A19841_J15_s4_w2.TIF,0
207,100,20240708-A19841_J15_s4_w2.TIF,6
207,101,20240708-A19841_J15_s4_w2.TIF,4
207,102,20240708-A19841_J15_s4_w2.TIF,41
207,103,20240708-A19841_J15_s4_w2.TIF,31
207,104,20240708-A19841_J15_s4_w2.TIF,0
207,105,20240708-A19841_J15_s4_w2.TIF,4
207,106,20240708-A19841_J15_s4_w2.TIF,25
207,107,20240708-A19841_J15_s4_w2.TIF,0
207,108,20240708-A19841_J15_s4_w2.TIF,10
207,109,20240708-A19841_J15_s4_w2.TIF,0
207,110,20240708-A19841_J15_s4_w2.TIF,0
207,111,20240708-A19841_J15_s4_w2.TIF,2
207,112,20240708-A19841_J15_s4_w2.TIF,3
207,113,20240708-A19841_J15_s4_w2.TIF,0
207,114,20240708-A19841_J15_s4_w2.TIF,0
207,115,20240708-A19841_J15_s4_w2.TIF,0
207,116,20240708-A19841_J15_s4_w2.TIF,11
207,117,20240708-A19841_J15_s4_w2.TIF,0
207,118,20240708-A19841_J15_s4_w2.TIF,92
207,119,20240708-A19841_J15_s4_w2.TIF,12
207,120,20240708-A19841_J15_s4_w2.TIF,49
207,121,20240708-A19841_J15_s4_w2.TIF,35
207,122,20240708-A19841_J15_s4_w2.TIF,20
207,123,20240708-A19841_J15_s4_w2.TIF,11
207,124,20240708-A19841_J15_s4_w2.TIF,18
208,1,20240708-A19841_J16_s4_w2.TIF,10
208,2,20240708-A19841_J16_s4_w2.TIF,0
208,3,20240708-A19841_J16_s4_w2.TIF,4
208,4,20240708-A19841_J16_s4_w2.TIF,0
208,5,20240708-A19841_J16_s4_w2.TIF,67
208,6,20240708-A19841_J16_s4_w2.TIF,0
208,7,20240708-A19841_J16_s4_w2.TIF,1
208,8,20240708-A19841_J16_s4_w2.TIF,0
208,9,20240708-A19841_J16_s4_w2.TIF,0
208,10,20240708-A19841_J16_s4_w2.TIF,7
208,11,20240708-A19841_J16_s4_w2.TIF,37
208,12,20240708-A19841_J16_s4_w2.TIF,23
208,13,20240708-A19841_J16_s4_w2.TIF,5
208,14,20240708-A19841_J16_s4_w2.TIF,29
208,15,20240708-A19841_J16_s4_w2.TIF,0
208,16,20240708-A19841_J16_s4_w2.TIF,57
208,17,20240708-A19841_J16_s4_w2.TIF,0
208,18,20240708-A19841_J16_s4_w2.TIF,0
208,19,20240708-A19841_J16_s4_w2.TIF,24
208,20,20240708-A19841_J16_s4_w2.TIF,11
208,21,20240708-A19841_J16_s4_w2.TIF,0
208,22,20240708-A19841_J16_s4_w2.TIF,0
208,23,20240708-A19841_J16_s4_w2.TIF,0
208,24,20240708-A19841_J16_s4_w2.TIF,67
208,25,20240708-A19841_J16_s4_w2.TIF,1
208,26,20240708-A19841_J16_s4_w2.TIF,0
208,27,20240708-A19841_J16_s4_w2.TIF,8
208,28,20240708-A19841_J16_s4_w2.TIF,0
208,29,20240708-A19841_J16_s4_w2.TIF,0
208,30,20240708-A19841_J16_s4_w2.TIF,0
208,31,20240708-A19841_J16_s4_w2.TIF,19
208,32,20240708-A19841_J16_s4_w2.TIF,10
208,33,20240708-A19841_J16_s4_w2.TIF,0
208,34,20240708-A19841_J16_s4_w2.TIF,29
208,35,20240708-A19841_J16_s4_w2.TIF,21
208,36,20240708-A19841_J16_s4_w2.TIF,8
208,37,20240708-A19841_J16_s4_w2.TIF,4
208,38,20240708-A19841_J16_s4_w2.TIF,5
208,39,20240708-A19841_J16_s4_w2.TIF,0
208,40,20240708-A19841_J16_s4_w2.TIF,81
208,41,20240708-A19841_J16_s4_w2.TIF,11
208,42,20240708-A19841_J16_s4_w2.TIF,71
208,43,20240708-A19841_J16_s4_w2.TIF,0
208,44,20240708-A19841_J16_s4_w2.TIF,21
208,45,20240708-A19841_J16_s4_w2.TIF,0
208,46,20240708-A19841_J16_s4_w2.TIF,0
208,47,20240708-A19841_J16_s4_w2.TIF,3
208,48,20240708-A19841_J16_s4_w2.TIF,12
208,49,20240708-A19841_J16_s4_w2.TIF,52
208,50,20240708-A19841_J16_s4_w2.TIF,30
208,51,20240708-A19841_J16_s4_w2.TIF,0
208,52,20240708-A19841_J16_s4_w2.TIF,0
208,53,20240708-A19841_J16_s4_w2.TIF,17
208,54,20240708-A19841_J16_s4_w2.TIF,0
208,55,20240708-A19841_J16_s4_w2.TIF,15
208,56,20240708-A19841_J16_s4_w2.TIF,15
208,57,20240708-A19841_J16_s4_w2.TIF,0
208,58,20240708-A19841_J16_s4_w2.TIF,12
208,59,20240708-A19841_J16_s4_w2.TIF,8
208,60,20240708-A19841_J16_s4_w2.TIF,0
208,61,20240708-A19841_J16_s4_w2.TIF,0
208,62,20240708-A19841_J16_s4_w2.TIF,0
